club_logo,number,position,name,image,birthdate,nationality_names,nationality_images,height,best_foot,market_value
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,21,Attack,Andreas Schjelderup,https://img.a.transfermarkt.technology/portrait/medium/670103-1697191976.jpg?lm=1,"Jun 1, 2004 ",Norway,https://tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1520611569,"1,76m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,25,Attack,Gianluca Prestianni,https://img.a.transfermarkt.technology/portrait/medium/1000674-1725535781.jpg?lm=1,"Jan 31, 2006 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,66m",right,€8.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,11,Attack,Ángel Di María,https://img.a.transfermarkt.technology/portrait/medium/45320-1700648952.jpg?lm=1,"Feb 14, 1988 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,78m",left,€3.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,7,Attack,Zeki Amdouni,https://img.a.transfermarkt.technology/portrait/medium/548729-1715938870.jpg?lm=1,"Dec 4, 2000 ","Switzerland, Türkiye","https://tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569","1,85m",both,€15.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,19,Attack,Andrea Belotti,https://img.a.transfermarkt.technology/portrait/medium/167727-1663581136.jpg?lm=1,"Dec 20, 1993 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,81m",right,€2.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,24,Goalkeeper,Samuel Soares,https://img.a.transfermarkt.technology/portrait/medium/504072-1725535900.jpg?lm=1,"Jun 15, 2002 ","Portugal, Guinea-Bissau","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569","1,90m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,44,Defender,Tomás Araújo,https://img.a.transfermarkt.technology/portrait/medium/504087-1737497771.jpg?lm=1,"May 16, 2002 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,87m",right,€32.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,30,Defender,Nicolás Otamendi,https://img.a.transfermarkt.technology/portrait/medium/54781-1669835534.jpg?lm=1,"Feb 12, 1988 ",Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,"1,83m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,26,Defender,Samuel Dahl,https://img.a.transfermarkt.technology/portrait/medium/605396-1730183539.jpg?lm=1,"Mar 4, 2003 ",Sweden,https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"1,74m",left,€7.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,71,Defender,Leandro Santos,https://img.a.transfermarkt.technology/portrait/medium/1173926-1704362154.jpg?lm=1,"Sep 28, 2005 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,81m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,16,Midfield,Manu Silva,https://img.a.transfermarkt.technology/portrait/medium/699592-1695208205.jpg?lm=1,"Jun 12, 2001 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,90m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,8,Midfield,Fredrik Aursnes,https://img.a.transfermarkt.technology/portrait/medium/223367-1737497700.jpg?lm=1,"Dec 10, 1995 ",Norway,https://tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1520611569,"1,81m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,85,Midfield,Renato Sanches,https://img.a.transfermarkt.technology/portrait/medium/258027-1737497899.jpg?lm=1,"Aug 18, 1997 ","Portugal, Sao Tome and Principe","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/145.png?lm=1520611569","1,76m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,17,Attack,Kerem Aktürkoğlu,https://img.a.transfermarkt.technology/portrait/medium/382528-1737497647.jpg?lm=1,"Oct 21, 1998 ",Türkiye,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,73m",right,€22.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,27,Attack,Bruma,https://img.a.transfermarkt.technology/portrait/medium/139396-1700235976.jpg?lm=1,"Oct 24, 1994 ","Portugal, Guinea-Bissau","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569","1,73m",right,€8.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,47,Attack,Tiago Gouveia,https://img.a.transfermarkt.technology/portrait/medium/479638-1655898881.jpg?lm=1,"Jun 18, 2001 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,76m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,14,Attack,Vangelis Pavlidis,https://img.a.transfermarkt.technology/portrait/medium/324503-1737497307.jpg?lm=1,"Nov 21, 1998 ",Greece,https://tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1520611569,"1,86m",both,€28.00m
https://tmssl.akamaized.net//images/wappen/head/294.png?lm=1535908439,9,Attack,Arthur Cabral,https://img.a.transfermarkt.technology/portrait/medium/390638-1701333640.jpg?lm=1,"Apr 25, 1998 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,86m",right,€12.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,99,Goalkeeper,Diogo Costa,https://img.a.transfermarkt.technology/portrait/medium/357153-1716296015.jpg?lm=1,"Sep 19, 1999 ","Portugal, Switzerland","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1520611569","1,86m",right,€38.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,94,Goalkeeper,Samuel Portugal,https://img.a.transfermarkt.technology/portrait/medium/284701-1669115006.png?lm=1,"Mar 29, 1994 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,88m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,4,Defender,Otávio,https://img.a.transfermarkt.technology/portrait/medium/818495-1708599170.png?lm=1,"Apr 21, 2002 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,88m",left,€12.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,97,Defender,Zé Pedro,https://img.a.transfermarkt.technology/portrait/medium/406151-1537887599.jpg?lm=1,"Jun 6, 1997 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,87m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,74,Defender,Francisco Moura,https://img.a.transfermarkt.technology/portrait/medium/478365-1537881888.jpg?lm=1,"Aug 16, 1999 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,81m",left,€10.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,23,Defender,João Mário,https://img.a.transfermarkt.technology/portrait/medium/537602-1606396732.png?lm=1,"Jan 3, 2000 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,78m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,22,Midfield,Alan Varela,https://img.a.transfermarkt.technology/portrait/medium/756990-1693590239.png?lm=1,"Jul 4, 2001 ",Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,"1,77m",right,€35.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,6,Midfield,Stephen Eustaquio,https://img.a.transfermarkt.technology/portrait/medium/512913-1720430046.jpg?lm=1,"Dec 21, 1996 ","Canada, Portugal","https://tmssl.akamaized.net//images/flagge/verysmall/80.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569","1,77m",right,€11.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,25,Midfield,Tomás Pérez,https://img.a.transfermarkt.technology/portrait/medium/1152154-1736258801.jpg?lm=1,"Aug 26, 2005 ",Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,"1,82m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,86,Midfield,Rodrigo Mora,https://img.a.transfermarkt.technology/portrait/medium/957653-1725014920.png?lm=1,"May 5, 2007 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,68m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,7,Attack,William Gomes,https://img.a.transfermarkt.technology/portrait/medium/1004725-1726679703.jpg?lm=1,"Mar 15, 2006 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,71m",left,€9.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,70,Attack,Gonçalo Borges,https://img.a.transfermarkt.technology/portrait/medium/479649-1693589900.png?lm=1,"Mar 29, 2001 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,84m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,27,Attack,Deniz Gül,https://img.a.transfermarkt.technology/portrait/medium/1063292-1723542552.jpg?lm=1,"Jul 2, 2004 ","Türkiye, Sweden","https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569","1,90m",right,€4.50m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,14,Goalkeeper,Cláudio Ramos,https://img.a.transfermarkt.technology/portrait/medium/155396-1606395113.png?lm=1,"Nov 16, 1991 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,83m",right,€1.50m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,24,Defender,Nehuén Pérez,https://img.a.transfermarkt.technology/portrait/medium/491693-1695029359.jpg?lm=1,"Jun 24, 2000 ",Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,"1,86m",right,€13.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,3,Defender,Tiago Djaló,https://img.a.transfermarkt.technology/portrait/medium/420465-1666690517.jpg?lm=1,"Apr 9, 2000 ","Portugal, Guinea-Bissau","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569","1,90m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,5,Defender,Iván Marcano,https://img.a.transfermarkt.technology/portrait/medium/57723-1582712906.png?lm=1,"Jun 23, 1987 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,89m",left,€200k
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,12,Defender,Zaidu,https://img.a.transfermarkt.technology/portrait/medium/544784-1606396308.png?lm=1,"Jun 13, 1997 ",Nigeria,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,82m",left,€3.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,52,Defender,Martim Fernandes,https://img.a.transfermarkt.technology/portrait/medium/935480-1725014659.png?lm=1,"Jan 18, 2006 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,81m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,8,Midfield,Marko Grujić,https://img.a.transfermarkt.technology/portrait/medium/222813-1606396482.png?lm=1,"Apr 13, 1996 ",Serbia,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,91m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,15,Midfield,Vasco Sousa,https://img.a.transfermarkt.technology/portrait/medium/575716-1725014523.png?lm=1,"Apr 3, 2003 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,69m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,10,Midfield,Fábio Vieira,https://img.a.transfermarkt.technology/portrait/medium/537598-1678468077.jpg?lm=1,"May 30, 2000 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,70m",left,€22.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,20,Midfield,André Franco,https://img.a.transfermarkt.technology/portrait/medium/448470-1669112459.png?lm=1,"Apr 12, 1998 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,77m",left,€2.50m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,11,Attack,Pepê,https://img.a.transfermarkt.technology/portrait/medium/520662-1669115201.png?lm=1,"Feb 24, 1997 ","Brazil, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,75m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,9,Attack,Samu Aghehowa,https://img.a.transfermarkt.technology/portrait/medium/991268-1732829288.jpg?lm=1,"May 5, 2004 ","Spain, Nigeria","https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569","1,93m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/720.png?lm=1486310161,19,Attack,Danny Namaso,https://img.a.transfermarkt.technology/portrait/medium/392767-1669115274.png?lm=1,"Aug 28, 2000 ","Cameroon, England","https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569","1,82m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/1075.png?lm=1432893871,91,Goalkeeper,Lukáš Horníček,https://img.a.transfermarkt.technology/portrait/medium/629773-1732826321.jpg?lm=1,"Jul 13, 2002 ",Czech Republic,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,98m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/1075.png?lm=1432893871,4,Defender,Sikou Niakaté,https://img.a.transfermarkt.technology/portrait/medium/413118-1729863558.jpg?lm=1,"Jul 10, 1999 ","Mali, France","https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,86m",left,€6.00m
https://tmssl.akamaized.net//images/wappen/head/1075.png?lm=1432893871,3,Defender,Robson Bambu,https://img.a.transfermarkt.technology/portrait/medium/458715-1543927750.jpg?lm=1,"Nov 12, 1997 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,85m",right,€3.00m
