club_logo,number,position,name,image,birthdate,nationality_names,nationality_images,height,best_foot,market_value
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,9,Attack,Kylian Mbappé,https://img.a.transfermarkt.technology/portrait/medium/342229-1682683695.jpg?lm=1,"Dec 20, 1998 ","France, Cameroon","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569","1,78m",right,€170.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,13,Goalkeeper,Andriy Lunin,https://img.a.transfermarkt.technology/portrait/medium/404839-1701294131.jpg?lm=1,"Feb 11, 1999 ",Ukraine,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,91m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,3,Defender,Éder Militão,https://img.a.transfermarkt.technology/portrait/medium/401530-1719653438.jpg?lm=1,"Jan 18, 1998 ","Brazil, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,86m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,22,Defender,Antonio Rüdiger,https://img.a.transfermarkt.technology/portrait/medium/86202-1684484602.jpg?lm=1,"Mar 3, 1993 ","Germany, Sierra Leone","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/152.png?lm=1520611569","1,90m",right,€24.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,18,Defender,Jesús Vallejo,https://img.a.transfermarkt.technology/portrait/medium/251896-1684241186.jpg?lm=1,"Jan 5, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,20,Defender,Fran García,https://img.a.transfermarkt.technology/portrait/medium/341264-1688119965.jpg?lm=1,"Aug 14, 1999 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,69m",left,€15.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,17,Defender,Lucas Vázquez,https://img.a.transfermarkt.technology/portrait/medium/221316-1536655786.jpg?lm=1,"Jul 1, 1991 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,73m",right,€3.50m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,8,Midfield,Federico Valverde,https://img.a.transfermarkt.technology/portrait/medium/369081-1731018042.jpg?lm=1,"Jul 22, 1998 ","Uruguay, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,82m",right,€130.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,19,Midfield,Dani Ceballos,https://img.a.transfermarkt.technology/portrait/medium/319745-1723666162.jpg?lm=1,"Aug 7, 1996 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,79m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,5,Midfield,Jude Bellingham,https://img.a.transfermarkt.technology/portrait/medium/581678-1693987944.jpg?lm=1,"Jun 29, 2003 ","England, Ireland","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1520611569","1,86m",right,€180.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,11,Attack,Rodrygo,https://img.a.transfermarkt.technology/portrait/medium/412363-1746183850.jpg?lm=1,"Jan 9, 2001 ","Brazil, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,74m",right,€100.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,21,Attack,Brahim Díaz,https://img.a.transfermarkt.technology/portrait/medium/314678-1744193327.jpg?lm=1,"Aug 3, 1999 ","Morocco, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,70m",both,€45.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,16,Attack,Endrick,https://img.a.transfermarkt.technology/portrait/medium/971570-1723665994.jpg?lm=1,"Jul 21, 2006 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,73m",left,€40.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,1,Goalkeeper,Marc-André ter Stegen,https://img.a.transfermarkt.technology/portrait/medium/74857-1674465246.jpg?lm=1,"Apr 30, 1992 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,87m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,25,Goalkeeper,Wojciech Szczesny,https://img.a.transfermarkt.technology/portrait/medium/44058-1744278078.jpg?lm=1,"Apr 18, 1990 ",Poland,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,95m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,4,Defender,Ronald Araujo,https://img.a.transfermarkt.technology/portrait/medium/480267-1736431980.jpg?lm=1,"Mar 7, 1999 ","Uruguay, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,92m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,24,Defender,Eric García,https://img.a.transfermarkt.technology/portrait/medium/466794-1693604801.jpg?lm=1,"Jan 9, 2001 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,82m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,3,Defender,Alejandro Balde,https://img.a.transfermarkt.technology/portrait/medium/636688-1662836200.jpg?lm=1,"Oct 18, 2003 ","Spain, Dominican Republic","https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/43.png?lm=1520611569","1,75m",left,€60.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,23,Defender,Jules Koundé,https://img.a.transfermarkt.technology/portrait/medium/411975-1702502639.jpg?lm=1,"Nov 12, 1998 ","France, Benin","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/21.png?lm=1520611569","1,80m",right,€60.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,17,Midfield,Marc Casadó,https://img.a.transfermarkt.technology/portrait/medium/636695-1729771427.jpg?lm=1,"Sep 14, 2003 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,72m",right,€30.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,8,Midfield,Pedri,https://img.a.transfermarkt.technology/portrait/medium/683840-1744278342.jpg?lm=1,"Nov 25, 2002 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,74m",right,€120.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,21,Midfield,Frenkie de Jong,https://img.a.transfermarkt.technology/portrait/medium/326330-1746041680.jpg?lm=1,"May 12, 1997 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,81m",right,€45.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,16,Midfield,Fermín López,https://img.a.transfermarkt.technology/portrait/medium/636703-1698086824.jpg?lm=1,"May 11, 2003 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,74m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,11,Attack,Raphinha,https://img.a.transfermarkt.technology/portrait/medium/411295-1729754479.png?lm=1,"Dec 14, 1996 ","Brazil, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,76m",left,€80.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,19,Attack,Lamine Yamal,https://img.a.transfermarkt.technology/portrait/medium/937958-1746563945.jpg?lm=1,"Jul 13, 2007 ","Spain, Equatorial Guinea","https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/8.png?lm=1520611569","1,80m",left,€180.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,9,Attack,Robert Lewandowski,https://img.a.transfermarkt.technology/portrait/medium/38253-1701118759.jpg?lm=1,"Aug 21, 1988 ",Poland,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,85m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,13,Goalkeeper,Iñaki Peña,https://img.a.transfermarkt.technology/portrait/medium/283170-1702502364.jpg?lm=1,"Mar 2, 1999 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,2,Defender,Pau Cubarsí,https://img.a.transfermarkt.technology/portrait/medium/962110-1712779232.jpg?lm=1,"Jan 22, 2007 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€70.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,15,Defender,Andreas Christensen,https://img.a.transfermarkt.technology/portrait/medium/196948-1668183241.jpg?lm=1,"Apr 10, 1996 ",Denmark,https://tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1520611569,"1,87m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,5,Defender,Iñigo Martínez,https://img.a.transfermarkt.technology/portrait/medium/158863-1730119186.jpg?lm=1,"May 17, 1991 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,82m",left,€5.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,35,Defender,Gerard Martín,https://img.a.transfermarkt.technology/portrait/medium/705395-1730119053.jpg?lm=1,"Feb 26, 2002 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,86m",left,€7.50m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,32,Defender,Héctor Fort,https://img.a.transfermarkt.technology/portrait/medium/937955-1702504973.jpg?lm=1,"Aug 2, 2006 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,85m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,28,Midfield,Marc Bernal,https://img.a.transfermarkt.technology/portrait/medium/1018920-1724052540.jpg?lm=1,"May 26, 2007 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,91m",left,€5.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,6,Midfield,Gavi,https://img.a.transfermarkt.technology/portrait/medium/646740-1682685701.jpg?lm=1,"Aug 5, 2004 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,73m",right,€70.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,20,Midfield,Dani Olmo,https://img.a.transfermarkt.technology/portrait/medium/293385-1711546268.jpg?lm=1,"May 7, 1998 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,79m",right,€60.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,14,Midfield,Pablo Torre,https://img.a.transfermarkt.technology/portrait/medium/720038-1724406086.jpg?lm=1,"Apr 3, 2003 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,73m",right,€7.50m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,10,Attack,Ansu Fati,https://img.a.transfermarkt.technology/portrait/medium/466810-1721828228.jpg?lm=1,"Oct 31, 2002 ","Spain, Guinea-Bissau","https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569","1,78m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,7,Attack,Ferran Torres,https://img.a.transfermarkt.technology/portrait/medium/398184-1699383547.jpg?lm=1,"Feb 29, 2000 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€28.00m
https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548,18,Attack,Pau Víctor,https://img.a.transfermarkt.technology/portrait/medium/707572-1724052852.jpg?lm=1,"Nov 26, 2001 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,13,Goalkeeper,Jan Oblak,https://img.a.transfermarkt.technology/portrait/medium/121483-1719350076.jpg?lm=1,"Jan 7, 1993 ",Slovenia,https://tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1520611569,"1,88m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,24,Defender,Robin Le Normand,https://img.a.transfermarkt.technology/portrait/medium/351809-1707948228.jpg?lm=1,"Nov 11, 1996 ","Spain, France","https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,87m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,15,Defender,Clément Lenglet,https://img.a.transfermarkt.technology/portrait/medium/182904-1599988301.jpg?lm=1,"Jun 17, 1995 ",France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,86m",left,€7.50m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,3,Defender,César Azpilicueta,https://img.a.transfermarkt.technology/portrait/medium/57500-1668169250.jpg?lm=1,"Aug 28, 1989 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,78m",right,€1.80m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,21,Defender,Javi Galán,https://img.a.transfermarkt.technology/portrait/medium/448628-1706112804.jpg?lm=1,"Nov 19, 1994 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,72m",left,€4.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,8,Midfield,Pablo Barrios,https://img.a.transfermarkt.technology/portrait/medium/775605-1699431384.jpg?lm=1,"Jun 15, 2003 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,5,Midfield,Rodrigo De Paul,https://img.a.transfermarkt.technology/portrait/medium/255901-1712816368.jpg?lm=1,"May 24, 1994 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,80m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,14,Midfield,Marcos Llorente,https://img.a.transfermarkt.technology/portrait/medium/282411-1684159821.jpg?lm=1,"Jan 30, 1995 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€28.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,12,Attack,Samuel Lino,https://img.a.transfermarkt.technology/portrait/medium/694928-1695982815.jpg?lm=1,"Dec 23, 1999 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,77m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,22,Attack,Giuliano Simeone,https://img.a.transfermarkt.technology/portrait/medium/742201-1741120599.jpg?lm=1,"Dec 18, 2002 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,73m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,19,Attack,Julián Alvarez,https://img.a.transfermarkt.technology/portrait/medium/576024-1684920938.jpg?lm=1,"Jan 31, 2000 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,70m",right,€90.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,7,Attack,Antoine Griezmann,https://img.a.transfermarkt.technology/portrait/medium/125781-1719928503.jpg?lm=1,"Mar 21, 1991 ",France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,76m",left,€22.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,1,Goalkeeper,Juan Musso,https://img.a.transfermarkt.technology/portrait/medium/242359-1663583047.jpg?lm=1,"May 6, 1994 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,91m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,2,Defender,José María Giménez,https://img.a.transfermarkt.technology/portrait/medium/250845-1664970029.jpg?lm=1,"Jan 20, 1995 ","Uruguay, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,85m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,20,Defender,Axel Witsel,https://img.a.transfermarkt.technology/portrait/medium/35047-1665067807.jpg?lm=1,"Jan 12, 1989 ","Belgium, Martinique","https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/207.png?lm=1699285669","1,86m",right,€2.50m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,23,Defender,Reinildo Mandava,https://img.a.transfermarkt.technology/portrait/medium/240692-1666818500.jpg?lm=1,"Jan 21, 1994 ",Mozambique,https://tmssl.akamaized.net//images/flagge/verysmall/115.png?lm=1520611569,"1,80m",left,€8.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,16,Defender,Nahuel Molina,https://img.a.transfermarkt.technology/portrait/medium/424042-1697037362.jpg?lm=1,"Apr 6, 1998 ",Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,"1,75m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,4,Midfield,Conor Gallagher,https://img.a.transfermarkt.technology/portrait/medium/488362-1668500476.jpg?lm=1,"Feb 6, 2000 ","England, Ireland","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1520611569","1,82m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,6,Midfield,Koke,https://img.a.transfermarkt.technology/portrait/medium/74229-1664970397.jpg?lm=1,"Jan 8, 1992 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,76m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,11,Midfield,Thomas Lemar,https://img.a.transfermarkt.technology/portrait/medium/205562-1686662075.jpg?lm=1,"Nov 12, 1995 ","France, Guadeloupe","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/251.png?lm=1520611569","1,71m",left,€5.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,17,Attack,Rodrigo Riquelme,https://img.a.transfermarkt.technology/portrait/medium/461617-1701212385.jpg?lm=1,"Apr 2, 2000 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,74m",right,€18.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,10,Attack,Ángel Correa,https://img.a.transfermarkt.technology/portrait/medium/266807-1701212448.jpg?lm=1,"Mar 9, 1995 ","Argentina, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,71m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/13.png?lm=1719915566,9,Attack,Alexander Sørloth,https://img.a.transfermarkt.technology/portrait/medium/238407-1716403969.jpg?lm=1,"Dec 5, 1995 ",Norway,https://tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1520611569,"1,95m",left,€25.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,1,Goalkeeper,Álex Remiro,https://img.a.transfermarkt.technology/portrait/medium/212862-1694594210.jpg?lm=1,"Mar 24, 1995 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,91m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,21,Defender,Nayef Aguerd,https://img.a.transfermarkt.technology/portrait/medium/361914-1659355782.jpg?lm=1,"Mar 30, 1996 ",Morocco,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,"1,90m",left,€25.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,20,Defender,Jon Pacheco,https://img.a.transfermarkt.technology/portrait/medium/580560-1631178086.jpg?lm=1,"Jan 8, 2001 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",left,€7.50m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,31,Defender,Jon Martín,https://img.a.transfermarkt.technology/portrait/medium/1018938-1732794896.png?lm=1,"Apr 23, 2006 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,87m",right,€2.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,3,Defender,Aihen Muñoz,https://img.a.transfermarkt.technology/portrait/medium/517842-1699007158.jpg?lm=1,"Aug 16, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,75m",left,€5.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,18,Defender,Hamari Traoré,https://img.a.transfermarkt.technology/portrait/medium/297070-1664981394.jpg?lm=1,"Jan 27, 1992 ",Mali,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,"1,75m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,4,Midfield,Martín Zubimendi,https://img.a.transfermarkt.technology/portrait/medium/423440-1684149419.jpg?lm=1,"Feb 2, 1999 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",right,€60.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,22,Midfield,Beñat Turrientes,https://img.a.transfermarkt.technology/portrait/medium/634431-1702416501.jpg?lm=1,"Jan 31, 2002 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",right,€16.00m
