club_logo,number,position,name,image,birthdate,nationality_names,nationality_images,height,best_foot,market_value
https://tmssl.akamaized.net//images/wappen/head/281.png?lm=1467356331,11,Attack,Jérémy Doku,https://img.a.transfermarkt.technology/portrait/medium/486049-1743670159.jpg?lm=1,"May 27, 2002 ","Belgium, Ghana","https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569","1,73m",right,€55.00m
https://tmssl.akamaized.net//images/wappen/head/281.png?lm=1467356331,47,Attack,Phil Foden,https://img.a.transfermarkt.technology/portrait/medium/406635-1668524492.jpg?lm=1,"May 28, 2000 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,71m",left,€130.00m
https://tmssl.akamaized.net//images/wappen/head/281.png?lm=1467356331,52,Attack,Oscar Bobb,https://img.a.transfermarkt.technology/portrait/medium/661207-1709018293.jpg?lm=1,"Jul 12, 2003 ","Norway, The Gambia","https://tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/52.png?lm=1520611569","1,75m",left,€25.00m
https://tmssl.akamaized.net//images/wappen/head/281.png?lm=1467356331,7,Attack,Omar Marmoush,https://img.a.transfermarkt.technology/portrait/medium/445939-1747656490.jpg?lm=1,"Feb 7, 1999 ","Egypt, Canada","https://tmssl.akamaized.net//images/flagge/verysmall/2.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/80.png?lm=1520611569","1,83m",right,€75.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,22,Goalkeeper,David Raya,https://img.a.transfermarkt.technology/portrait/medium/262749-1668168018.jpg?lm=1,"Sep 15, 1995 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,83m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,2,Defender,William Saliba,https://img.a.transfermarkt.technology/portrait/medium/495666-1718697201.jpg?lm=1,"Mar 24, 2001 ","France, Cameroon","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569","1,92m",right,€80.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,15,Defender,Jakub Kiwior,https://img.a.transfermarkt.technology/portrait/medium/425918-1683101307.jpg?lm=1,"Feb 15, 2000 ",Poland,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,89m",left,€22.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,49,Defender,Myles Lewis-Skelly,https://img.a.transfermarkt.technology/portrait/medium/890721-1682599516.jpg?lm=1,"Sep 26, 2006 ","England, Barbados","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/17.png?lm=1520611569","1,78m",left,€28.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,3,Defender,Kieran Tierney,https://img.a.transfermarkt.technology/portrait/medium/300716-1662666488.jpg?lm=1,"Jun 5, 1997 ","Scotland, Isle of Man","https://tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/270.png?lm=1520611569","1,80m",left,€10.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,12,Defender,Jurrien Timber,https://img.a.transfermarkt.technology/portrait/medium/420243-1702413077.jpg?lm=1,"Jun 17, 2001 ","Netherlands, Curacao","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/260.png?lm=1520611569","1,79m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,5,Midfield,Thomas Partey,https://img.a.transfermarkt.technology/portrait/medium/230784-1668430877.jpg?lm=1,"Jun 13, 1993 ",Ghana,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,"1,85m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,41,Midfield,Declan Rice,https://img.a.transfermarkt.technology/portrait/medium/357662-1687962936.jpg?lm=1,"Jan 14, 1999 ","England, Ireland","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1520611569","1,88m",right,€110.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,8,Midfield,Martin Ødegaard,https://img.a.transfermarkt.technology/portrait/medium/316264-1678877651.jpg?lm=1,"Dec 17, 1998 ",Norway,https://tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1520611569,"1,78m",left,€100.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,19,Attack,Leandro Trossard,https://img.a.transfermarkt.technology/portrait/medium/144028-1702412939.jpg?lm=1,"Dec 4, 1994 ",Belgium,https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569,"1,72m",right,€30.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,53,Attack,Ethan Nwaneri,https://img.a.transfermarkt.technology/portrait/medium/890719-1730794927.jpg?lm=1,"Mar 21, 2007 ","England, Nigeria","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569","1,76m",left,€55.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,29,Attack,Kai Havertz,https://img.a.transfermarkt.technology/portrait/medium/309400-1683903902.jpg?lm=1,"Jun 11, 1999 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,93m",left,€70.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,32,Goalkeeper,Neto,https://img.a.transfermarkt.technology/portrait/medium/111819-1725051877.jpg?lm=1,"Jul 19, 1989 ","Brazil, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,90m",right,€2.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,6,Defender,Gabriel Magalhães,https://img.a.transfermarkt.technology/portrait/medium/435338-1684162833.jpg?lm=1,"Dec 19, 1997 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,90m",left,€75.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,33,Defender,Riccardo Calafiori,https://img.a.transfermarkt.technology/portrait/medium/502821-1727382174.jpg?lm=1,"May 19, 2002 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,88m",left,€40.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,17,Defender,Oleksandr Zinchenko,https://img.a.transfermarkt.technology/portrait/medium/203853-1688658681.jpg?lm=1,"Dec 15, 1996 ",Ukraine,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,75m",left,€22.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,4,Defender,Ben White,https://img.a.transfermarkt.technology/portrait/medium/335721-1683275943.jpg?lm=1,"Oct 8, 1997 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,86m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,18,Defender,Takehiro Tomiyasu,https://img.a.transfermarkt.technology/portrait/medium/331560-1682591217.jpg?lm=1,"Nov 5, 1998 ",Japan,https://tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1520611569,"1,88m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,20,Midfield,Jorginho,https://img.a.transfermarkt.technology/portrait/medium/102017-1682590896.jpg?lm=1,"Dec 20, 1991 ","Italy, Brazil","https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569","1,78m",right,€8.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,23,Midfield,Mikel Merino,https://img.a.transfermarkt.technology/portrait/medium/338424-1716803831.jpg?lm=1,"Jun 22, 1996 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,89m",left,€35.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,11,Attack,Gabriel Martinelli,https://img.a.transfermarkt.technology/portrait/medium/655488-1682689091.jpg?lm=1,"Jun 18, 2001 ","Brazil, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,78m",right,€55.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,7,Attack,Bukayo Saka,https://img.a.transfermarkt.technology/portrait/medium/433177-1684155052.jpg?lm=1,"Sep 5, 2001 ","England, Nigeria","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569","1,78m",left,€150.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,30,Attack,Raheem Sterling,https://img.a.transfermarkt.technology/portrait/medium/134425-1684165974.jpg?lm=1,"Dec 8, 1994 ","England, Jamaica","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/76.png?lm=1520611569","1,70m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/11.png?lm=1489787850,9,Attack,Gabriel Jesus,https://img.a.transfermarkt.technology/portrait/medium/363205-1669711141.jpg?lm=1,"Apr 3, 1997 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,75m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,1,Goalkeeper,Alisson,https://img.a.transfermarkt.technology/portrait/medium/105470-1668522221.jpg?lm=1,"Oct 2, 1992 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,93m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,56,Goalkeeper,Vitezslav Jaros,https://img.a.transfermarkt.technology/portrait/medium/486604-1696603392.jpg?lm=1,"Jul 23, 2001 ",Czech Republic,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,90m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,5,Defender,Ibrahima Konaté,https://img.a.transfermarkt.technology/portrait/medium/357119-1669190550.jpg?lm=1,"May 25, 1999 ","France, Mali","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569","1,94m",right,€60.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,2,Defender,Joe Gomez,https://img.a.transfermarkt.technology/portrait/medium/256178-1746645094.jpg?lm=1,"May 23, 1997 ","England, The Gambia","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/52.png?lm=1520611569","1,88m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,21,Defender,Konstantinos Tsimikas,https://img.a.transfermarkt.technology/portrait/medium/338070-1682088468.jpg?lm=1,"May 12, 1996 ",Greece,https://tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1520611569,"1,79m",left,€20.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,66,Defender,Trent Alexander-Arnold,https://img.a.transfermarkt.technology/portrait/medium/314353-1701680958.jpg?lm=1,"Oct 7, 1998 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,75m",right,€75.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,38,Midfield,Ryan Gravenberch,https://img.a.transfermarkt.technology/portrait/medium/478573-1718097194.jpg?lm=1,"May 16, 2002 ","Netherlands, Suriname","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569","1,90m",right,€70.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,80,Midfield,Tyler Morton,https://img.a.transfermarkt.technology/portrait/medium/618494-1719220555.jpg?lm=1,"Oct 31, 2002 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,85m",right,€8.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,17,Midfield,Curtis Jones,https://img.a.transfermarkt.technology/portrait/medium/433188-1701681163.jpg?lm=1,"Jan 30, 2001 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,85m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,19,Midfield,Harvey Elliott,https://img.a.transfermarkt.technology/portrait/medium/565822-1665128076.jpg?lm=1,"Apr 4, 2003 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,70m",left,€35.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,18,Attack,Cody Gakpo,https://img.a.transfermarkt.technology/portrait/medium/434675-1682690965.jpg?lm=1,"May 7, 1999 ","Netherlands, Togo","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/168.png?lm=1520611569","1,93m",right,€70.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,14,Attack,Federico Chiesa,https://img.a.transfermarkt.technology/portrait/medium/341092-1663576975.jpg?lm=1,"Oct 25, 1997 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,75m",right,€18.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,20,Attack,Diogo Jota,https://img.a.transfermarkt.technology/portrait/medium/340950-1716296423.jpg?lm=1,"Dec 4, 1996 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,78m",right,€45.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,62,Goalkeeper,Caoimhín Kelleher,https://img.a.transfermarkt.technology/portrait/medium/340918-1708933663.jpg?lm=1,"Nov 23, 1998 ",Ireland,https://tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1520611569,"1,88m",right,€22.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,95,Goalkeeper,Harvey Davies,https://img.a.transfermarkt.technology/portrait/medium/706815-1633426221.jpg?lm=1,"Sep 3, 2003 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,90m",left,€500k
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,4,Defender,Virgil van Dijk,https://img.a.transfermarkt.technology/portrait/medium/139208-1702049837.jpg?lm=1,"Jul 8, 1991 ","Netherlands, Suriname","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569","1,95m",right,€28.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,78,Defender,Jarell Quansah,https://img.a.transfermarkt.technology/portrait/medium/632349-1633426240.jpg?lm=1,"Jan 29, 2003 ","England, Scotland","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1520611569","1,90m",right,€22.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,26,Defender,Andrew Robertson,https://img.a.transfermarkt.technology/portrait/medium/234803-1709147379.jpg?lm=1,"Mar 11, 1994 ",Scotland,https://tmssl.akamaized.net//images/flagge/verysmall/190.png?lm=1520611569,"1,78m",left,€20.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,84,Defender,Conor Bradley,https://img.a.transfermarkt.technology/portrait/medium/624258-1708933100.jpg?lm=1,"Jul 9, 2003 ",Northern Ireland,https://tmssl.akamaized.net//images/flagge/verysmall/192.png?lm=1520611569,"1,81m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,3,Midfield,Wataru Endo,https://img.a.transfermarkt.technology/portrait/medium/146310-1657181542.jpg?lm=1,"Feb 9, 1993 ",Japan,https://tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1520611569,"1,78m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,10,Midfield,Alexis Mac Allister,https://img.a.transfermarkt.technology/portrait/medium/534033-1669835342.jpg?lm=1,"Dec 24, 1998 ","Argentina, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,76m",right,€90.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,8,Midfield,Dominik Szoboszlai,https://img.a.transfermarkt.technology/portrait/medium/451276-1700209677.jpg?lm=1,"Oct 25, 2000 ",Hungary,https://tmssl.akamaized.net//images/flagge/verysmall/178.png?lm=1521635893,"1,87m",right,€80.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,7,Attack,Luis Díaz,https://img.a.transfermarkt.technology/portrait/medium/480692-1697903145.jpg?lm=1,"Jan 13, 1997 ",Colombia,https://tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1520611569,"1,80m",right,€85.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,11,Attack,Mohamed Salah,https://img.a.transfermarkt.technology/portrait/medium/148455-1727337594.jpg?lm=1,"Jun 15, 1992 ",Egypt,https://tmssl.akamaized.net//images/flagge/verysmall/2.png?lm=1520611569,"1,75m",left,€55.00m
https://tmssl.akamaized.net//images/wappen/head/31.png?lm=1727873452,9,Attack,Darwin Núñez,https://img.a.transfermarkt.technology/portrait/medium/546543-1681827179.jpg?lm=1,"Jun 24, 1999 ",Uruguay,https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569,"1,87m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/631.png?lm=1682435911,1,Goalkeeper,Robert Sánchez,https://img.a.transfermarkt.technology/portrait/medium/403151-1695028195.jpg?lm=1,"Nov 18, 1997 ","Spain, England","https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569","1,97m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/631.png?lm=1682435911,13,Goalkeeper,Marcus Bettinelli,https://img.a.transfermarkt.technology/portrait/medium/116648-1700671752.jpg?lm=1,"May 24, 1992 ","England, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,93m",right,€800k
https://tmssl.akamaized.net//images/wappen/head/631.png?lm=1682435911,6,Defender,Levi Colwill,https://img.a.transfermarkt.technology/portrait/medium/614258-1694614507.jpg?lm=1,"Feb 26, 2003 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,87m",left,€55.00m
